GRP	@USER Niggaz buying pussy bitches trying to buy love...
IND	@USER @USER I'm also a Prohibited Possessor thanks to Obama and his every soldier has  PTSD crazy administration.Can't get life insurance either.Still support the NRA and the work they do for gun rights.Hoping Trump will fix the wrongs of labeling veterans as a means to back-door gun control
OTH	@USER Does not suffer fools and has seen enough shit to last nine lives.
OTH	@USER GOP, Conservatives, Evangelicals, Traditionalists" Catholics are all hypocrites."
OTH	@USER @USER LMAO....YOU SUCK NFL
IND	@USER @USER @USER Well, they'll cut out 299 pages and replace it with 1 saying everyone needs more chlorine"  C'mon are you chicken?"
IND	@USER Believe the woman.  What person would volunteer for the shit show she is about to experience if it weren’t true.  I stand in solidarity with Christine Blasey Ford.
GRP	@USER All communist Democrat socialists are bad humans.
IND	@USER Hmmm...they piss off the portion of the population that actually supported football and are shocked their numbers took a nose dive?  Shocking!
IND	*Gets Period* You are the cause of my 𝓭𝔂𝓼𝓹𝓱𝓸𝓻𝓲𝓪
GRP	@USER Thus far the only people getting shot and kicked out of places are conservatives. #MAGA #WalkAway #ConfirmKavanaugh
GRP	@USER Yeah I'll not take my gun control policy advice from a Jean's company. Beyond that trumps die hard are almost enough that the snowflakes they claim to dislike and themselves are hard to tell a part
GRP	#YESonKavanaugh Yes because it is the right thing to do Yes because conservatives are in power Yes because Democrats are miserable humans Yes because we are sick and tired of the tantrums from the Democrats Yes because they FREAKING LOST THE ELECTION! Please add more reasons!!!!
OTH	#Manitoba - #NDP leader Wab Kinew on the #carbontax URL Are you proud of yourselves @USER and @USER You allow the NDP to come at you from the right? You're all as insane as the #Trudeau #Liberals #Winnipeg #Canada #MBpoli
IND	@USER HAHAHAHAHAHAHAHA!!! She may need to change her strategy. Acting like a spoiled child... throwing a tantrum and showing the world what a sore loser she is... on national television... isn't a great way to improve how anyone" is viewed."
IND	@USER @USER @USER @USER @USER Oh it’s ok because 45 reversed the most important issue on mental health he got rid of the mental health conditions on gun control. Great job! What a guy! He is a liar proven over &amp; over again. But you worship away that’s your right
IND	@USER A quick way to get yourself killed.  Thanks Antifa!
IND	@USER WAPO what an idiot comment you are a disgrace to journalism VERY SAD
IND	@USER That sucks 👎
IND	@USER Both sides have promised wall SINCE ever y should ANYONE BELIEVE ANYTHING THEY SAY????? ?promised since 1986
GRP	@USER @USER @USER @USER To be fair. I’m positive most liberals are just blobs of cells..
IND	@USER @USER She is such a disgusting hypocrite!
GRP	@USER @USER As well this would allow you to still protest. But not stop a speaker or a group. Really Hitler did this in the early time of the Nazi party a group known as the SS would beat up politicians and people that didn't agree with them. (Sounds familiar smells like Antifa.)
GRP	@USER @USER #nope... With Mm no way...maybe is time to ask Sky what has gone wrong? Because #Foster from CNN have the book first than KP tweeted about the book...  Liberals... From Trump for Americans to Mm for British... I don't known who is worst
OTH	@USER how does what I'm saying relate to gun control. if police departments will not prosecute their own family" then it's time to limit their access to all weapons. A police department reluctant to acknowledge their own wrong doings and correct them dont deserve access to weapons."
GRP	@USER all you want is gun control while you let corporations rip us Americans off you don’t stand up against cops assassinating unarmed black Americans cops are enemies of Americans that’s why their against @USER because they want to kill blacks in America thanks @USER
IND	A bitch is complaining to corporate about me in our lobby lmaooo
IND	@USER I saw some shit today that made me want to @ her and politely ask her if I could be her stylist.... because I'm not here for these early 2000 bangle bracelets and unnecessary accessories like who's responsible? I have a few words. URL
IND	@USER yyyy fuck no bitch we decided we both was gone steepppp
GRP	#Liberals grasp at unproven straws ... #NotPlastic URL
IND	@USER Funny Human Rights He is  Pro Abortion That settles it He lies pacified deceives Playboy
OTH	@USER @USER @USER @USER @USER @USER @USER is clearly racist and anti senior citizen. How do you allow this? Conservatives will never take you seriously if you don't start being fair.
GRP	@USER @USER If Kavanaugh is confirmed there will be two sexual deviants sitting on the Supreme Court. Both Conservatives and nominated by Republicans. Democrats put women on the SCOTUS and Republicans put perverted men there. FOR THEIR LIFETIME! #StopKavanaugh #StopTrump #SaveSCOTUS
GRP	@USER @USER Liberals have no shame. To them the outcome justifies the mean
IND	@USER Coming from a guy who worries more about straws than cleaning up failed 'shitty' policies..now he knows best..lol
GRP	@USER @USER Popular side doesn’t equal winning side. Facts are that private schools do a much better job educating students than public schools. Public school teachers get unfair perks that they don’t deserve. It’s unfair to private school teachers.
OTH	@USER How fucking sad 😣
IND	@USER I suppose you think the way liberals attacked Sarah Palin was courageous also. You’re just another hypocrite.
IND	@USER @USER All great American Patriots are the dregs of society in the warped and delusional perspective of Joe Blow Biden. He is a disgrace to America.
GRP	@USER What a joke.  Another dirty tricks Democrat on the George Soros payroll.  The Democrat Party knows no shame.  #MAGA
IND	@USER what the actual fuck..ill report them this is so fucked up
IND	@USER He should leak that shit anyways lol
GRP	-____-  No other 1st world country has bullshit like this because they don't have BULLSHIT problems like this  Fuck the gun industry and fuck the dipshits enabling them preventing sensible gun control  URL
GRP	@USER @USER @USER @USER Yes, you are right: not only lefties but (neo) liberals having any trouble. This papers have proper journalistic ethics" - it's funny 😆😆😆; and  Magyar Nemzet or Népszabadság had "highest circulation" - it's also funny /only in the communistic past (before 1989)/ 😆😆😆! URL
IND	@USER Great Gun Control! Takes Concentration and Steady Hand! Way to Go Girl! URL
IND	-You would never guess that this employee plays Covet (a fashion game) on her iPad in her free time. 📱 -She has a strange phobia of dogs.🐕 -She is amazingly weird! She can jump over her foot while it is in... URL
IND	@USER Go back to Canada you freak.
GRP	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER yep bc not agreeing with forcing adult memes and choices on individuals not developed enough to comprehend them means I am homophobic
IND	@USER He just doesn’t fit the team now. Agholor should stay in the slot because that’s where he is successful. JMatt is not an outside threat.
OTH	@USER Nike lost $3.75 billion after kaepernick was named face of “just do it” bullshit.
OTH	@USER Google go to hell!
IND	@USER If only he were the craziest MF out there. Sadly, he is 0. There are far worse examples of good Christians.""
IND	@USER He is not working for Texas he is paid by the Soros cartel. Not fond of Cruz but Beto is a dangerous person! Just another DNC sheeple!
IND	@USER I want to kiss your ass.
GRP	@USER Beto also wants open borders so illegals can come an go as they please an also more gun control espically on semiautomatic weapons...#BetoNotForTexas
GRP	@USER @USER @USER @USER @USER There is absolutely no point in debating a liberal. Your party has swung so far left and have nothing but hate... All rationale has fleeted your side. Trump could create world peace and a utopian society and liberals would still resist for no other reason than your hatred.
IND	@USER @USER F Hope! Since he’s ‘0 smarter than a 5th grader’ maybe she is!
IND	100% agree with Trump on this.  Surprised to see so many liberals talk about how cute he was sneaking candy at a war criminal's funeral. URL
IND	#joebiden calls Trump supporters dregs of society. #biden organized a coup in #ukraine. His son steals $B from ukrainian people as they leave their country in search of jobs. @USER #maga #potus @USER @USER #zog"
IND	@USER Destroying me???? Excuse me I beat you all the time why you bullshitting that?? Also I love you more 😤
GRP	@USER For what??? Lies and rumors being spread by liberals with their known pattern? Hell NO.
IND	@USER Shes so old that shes been pushing gun control since the Lincoln assassination.
OTH	@USER Grew up listening to K.I.D.S shit breaks my heart RIP
IND	@USER Delusional idiot and the traitor!
GRP	@USER @USER @USER Not if it's unwanted by the mother. Then the left flushes it down the toilet and goes to an ANTIFA rally to celebrate.
IND	@USER Ur head bout big as shit
GRP	@USER @USER @USER Complete and utter waste of time. Liberals
IND	@USER Blame Trump for the weather and the corruption that existed for decades in PR. What an ass typical democratic
IND	@USER @USER That nigga snitched and added spice on top of his snitching
GRP	@USER @USER Far right bastards. They are literally everywhere. Luckily we have far left extremists like Antifa and Jeremy Corbyn's supporters to act as a counter balance. URL
IND	@USER @USER @USER @USER Ben is a terrible person that probably raped some people.  He is a vial human being in my book.    Has nothing to do with his on the field play.  I don’t like him personally.
